Timestamp,Data
1970-01-01 00:00:00.017130,59.66
1970-01-01 00:00:00.017160,59.66
1970-01-01 00:00:00.017190,59.66
1970-01-01 00:00:00.017220,59.66
1970-01-01 00:00:00.017250,59.66
1970-01-01 00:00:00.017280,59.66
1970-01-01 00:00:00.017310,59.66
1970-01-01 00:00:00.017340,59.66
1970-01-01 00:00:00.017370,59.66
1970-01-01 00:00:00.017400,59.66
1970-01-01 00:00:00.017430,59.66
1970-01-01 00:00:00.017460,59.66
1970-01-01 00:00:00.017490,59.66
1970-01-01 00:00:00.017520,59.66
1970-01-01 00:00:00.017550,59.66
1970-01-01 00:00:00.017580,59.66
1970-01-01 00:00:00.017610,59.66
1970-01-01 00:00:00.017640,59.66
1970-01-01 00:00:00.017670,59.66
1970-01-01 00:00:00.017700,59.66
1970-01-01 00:00:00.017730,59.66
1970-01-01 00:00:00.017760,59.66
1970-01-01 00:00:00.017790,59.66
1970-01-01 00:00:00.017820,59.66
1970-01-01 00:00:00.017850,59.66
1970-01-01 00:00:00.017880,59.66
1970-01-01 00:00:00.017910,59.66
1970-01-01 00:00:00.017940,59.66
1970-01-01 00:00:00.017970,59.66
1970-01-01 00:00:00.018000,59.66
1970-01-01 00:00:00.018030,59.66
1970-01-01 00:00:00.018060,59.66
1970-01-01 00:00:00.018090,59.66
1970-01-01 00:00:00.018120,59.66
1970-01-01 00:00:00.018150,59.66
1970-01-01 00:00:00.018180,59.66
1970-01-01 00:00:00.018210,59.66
1970-01-01 00:00:00.018240,59.66
1970-01-01 00:00:00.018270,59.66
1970-01-01 00:00:00.018300,59.66
1970-01-01 00:00:00.018330,59.66
1970-01-01 00:00:00.018360,59.66
1970-01-01 00:00:00.018390,59.66
1970-01-01 00:00:00.018420,59.66
1970-01-01 00:00:00.018450,59.66
1970-01-01 00:00:00.018480,59.66
1970-01-01 00:00:00.018510,59.66
1970-01-01 00:00:00.018540,59.66
1970-01-01 00:00:00.018570,59.66
1970-01-01 00:00:00.018600,59.66
1970-01-01 00:00:00.018630,59.66
1970-01-01 00:00:00.018660,59.66
1970-01-01 00:00:00.018690,59.66
1970-01-01 00:00:00.018720,59.66
1970-01-01 00:00:00.018750,59.66
1970-01-01 00:00:00.018780,59.66
1970-01-01 00:00:00.018810,59.66
1970-01-01 00:00:00.018840,59.66
1970-01-01 00:00:00.018870,59.66
